stu_id,x1sex,x1race,x1stdob,x1txmtscor,x1paredu,x1hhnumber,x1famincome,x1poverty185,x1ses,x1stuedexpct,x1paredexpct,x1region,x4hscompstat,x4evratndclg,x4hs2psmos
21289,2,8,199507,41.9195,2,5,4,0,-0.4293,11,8,2,1,0,-7
21290,1,8,199403,49.5777,2,5,4,0,-0.4975,10,11,3,1,1,3
21291,2,5,199410,30.1368,1,8,3,1,-0.965,2,10,4,-8,-8,-8
21292,1,5,199508,50.5812,4,3,1,1,0.1575,11,6,3,1,1,8
21293,1,8,199505,54.4103,3,4,4,0,0.4304,11,6,2,1,0,-7
21295,2,6,199507,61.3558,4,4,7,0,0.4487,10,10,1,1,1,2
21296,2,3,199506,52.5768,3,2,3,0,0.0504,10,11,4,1,1,2
21297,2,3,199506,65.2551,5,4,12,0,1.4278,10,10,2,1,1,3
21298,1,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,2
21299,2,8,199512,58.4587,5,4,3,1,0.9676,10,10,3,1,1,1
21300,2,8,199508,43.9125,7,4,6,0,1.4683,11,6,2,1,1,3
21301,1,3,199409,46.0754,2,3,2,1,-0.9952,6,2,3,-8,-8,-8
21302,1,2,199410,59.4261,-8,-8,-8,-8,0.6985,9,-8,2,1,1,2
21303,2,8,199506,48.6993,4,5,3,1,0.6782,10,10,3,1,1,3
21304,1,6,199507,76.3082,7,4,13,0,2.0558,10,10,2,1,1,3
21305,1,8,199410,51.5074,2,4,5,0,-0.1484,6,6,3,1,1,8
21306,1,2,199408,52.9294,4,5,5,0,0.9295,11,4,4,1,0,-7
21308,1,6,199504,54.7718,4,3,5,0,0.9079,8,10,4,-8,-8,-8
21309,1,6,199409,66.8246,3,4,3,0,-0.2692,8,6,4,1,1,0
21310,2,6,199403,49.2902,3,3,4,0,-0.1932,11,2,4,1,0,-7
21311,2,8,199411,36.8471,5,3,4,0,0.6376,10,6,2,-8,-8,-8
21312,1,8,199501,67.9952,2,2,4,0,-0.43,6,6,2,-8,-8,-8
21314,2,8,199411,57.623,7,5,8,0,1.1258,10,11,3,1,1,3
21315,2,8,199411,57.7386,-8,-8,-8,-8,0.4229,8,-8,3,-8,-8,-8
21316,2,8,199410,72.4035,3,4,4,0,0.1432,8,8,4,1,1,3
21317,1,8,199503,61.5792,2,2,2,1,-0.8455,11,11,3,1,0,-7
21318,1,5,199409,29.7121,1,3,1,1,-1.6616,2,2,4,1,0,-7
21319,1,8,199508,44.7462,-8,-8,-8,-8,-0.2905,8,-8,3,1,1,3
21320,2,8,199511,64.7556,2,5,3,0,-0.2324,10,8,4,-8,-8,-8
21321,2,8,199501,63.2134,5,3,3,0,0.7138,6,10,4,1,1,3
21322,2,5,199504,38.96,2,7,2,1,-0.8429,8,2,2,-8,-8,-8
21323,1,6,199411,52.1971,5,4,6,0,1.0452,10,10,3,-8,-8,-8
21324,1,3,199412,43.6364,-8,-8,-8,-8,-0.1342,11,-8,3,1,0,-7
21325,2,8,199504,56.6694,7,4,5,0,1.2729,11,8,2,1,1,12
21326,2,8,199508,47.6791,-8,-8,-8,-8,0.7803,2,-8,4,1,1,3
21328,2,3,199307,41.8657,2,5,2,1,-0.594,6,4,3,-8,-8,-8
21329,2,8,199505,61.7826,2,4,6,0,0.4998,8,10,1,-8,-8,-8
21330,2,6,199410,48.6871,4,5,6,0,0.2582,10,6,2,1,1,3
21333,2,6,199504,54.3509,4,5,5,0,0.4742,11,6,4,-8,-8,-8
21334,2,8,199503,58.9454,4,4,3,0,0.2028,11,6,2,1,1,3
21335,1,8,199502,58.9364,2,5,6,0,-0.2293,6,6,3,-8,-8,-8
21336,1,6,199411,50.8276,-8,-8,-8,-8,0.4594,11,-8,3,-8,-8,-8
21337,1,8,199508,43.532,-8,-8,-8,-8,0.5926,2,-8,3,-8,-8,-8
21338,2,5,199501,43.8121,-8,-8,-8,-8,-0.0068,11,-8,2,-8,-8,-8
21339,1,8,199409,60.2149,4,6,6,0,0.7577,11,10,4,-8,-8,-8
21340,1,2,199511,75.5951,7,3,9,0,1.78,10,10,3,1,1,3
21341,2,8,199507,47.9607,2,4,4,0,-0.098,11,11,3,1,1,3
21342,1,8,199502,62.2803,3,6,2,1,-0.0306,8,6,3,1,0,-7
21343,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
21344,2,8,199311,49.3721,4,5,10,0,0.5626,4,8,2,-8,-8,-8
21345,2,8,199501,49.7182,4,4,6,0,0.4731,10,10,3,1,1,3
21346,1,8,199503,32.7543,-8,-8,-8,-8,-0.5201,2,-8,2,1,0,-7
21347,1,6,199411,42.0689,3,3,2,1,-0.5687,6,6,3,1,1,4
21348,1,8,199406,53.3447,5,7,4,1,0.7533,6,6,4,-8,-8,-8
21349,2,8,199501,54.9406,4,5,9,0,1.4274,6,6,2,1,1,3
21350,1,6,199409,36.725,-8,-8,-8,-8,-0.4262,6,-8,3,-8,-8,-8
21352,2,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,3
21353,2,5,199308,33.8762,-8,-8,-8,-8,-0.926,10,-8,3,-8,-8,-8
21354,1,8,199409,50.693,5,3,13,0,0.7534,4,6,3,1,1,3
21355,1,2,199312,36.2985,-8,-8,-8,-8,-0.9059,6,-8,3,1,0,-7
21356,2,4,199506,30.097,2,5,4,0,-0.8158,11,2,1,1,0,-7
21358,2,8,199505,49.2668,5,4,3,0,0.8512,11,8,3,-8,-8,-8
21359,1,2,199300,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,2
21360,2,2,199408,34.3658,7,5,8,0,1.7233,10,6,4,1,0,-7
21361,2,8,199508,63.6143,2,4,7,0,0.5182,10,10,3,1,1,3
21362,1,8,199508,41.9761,4,5,2,1,-0.4103,2,4,3,-8,-8,-8
21363,2,8,199410,48.4543,2,4,4,0,-0.4584,4,6,2,1,1,3
21364,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,3
21365,1,8,199501,62.281,4,4,7,0,0.296,10,8,3,1,1,4
21366,2,5,199403,43.3863,2,5,3,0,-0.8794,11,4,2,-8,-8,-8
21367,1,3,199409,49.2518,5,3,3,0,0.8512,8,6,2,1,1,0
21368,1,8,-9,-8,1,3,1,1,-8,-8,2,1,-8,-8,-8
21369,2,8,199508,57.3651,3,4,2,1,-0.3204,10,11,3,1,1,3
21370,2,5,199504,34.0175,3,2,4,0,0.5794,2,11,3,1,1,2
21371,1,2,199506,59.7771,7,5,13,0,1.8942,10,10,2,1,1,2
21372,1,8,199508,51.09,2,4,4,0,-0.2515,10,6,3,1,1,2
21373,1,8,199501,49.6678,7,3,11,0,2.1066,6,6,2,1,1,3
21374,2,8,199400,-8,2,6,1,1,-8,-8,11,3,-8,-8,-8
21375,1,5,199505,65.6494,2,4,3,1,-0.5983,8,10,3,1,1,15
21376,1,8,199501,27.2121,3,4,1,1,-0.2377,10,8,3,1,0,-7
21377,1,5,199409,48.513,-8,-8,-8,-8,-0.9809,10,-8,3,1,0,-7
21378,1,6,199505,45.3604,3,5,4,0,-0.2501,3,6,3,-8,-8,-8
21379,2,3,199503,44.4389,4,7,3,1,0.0478,2,8,4,1,1,3
21380,1,4,199300,-8,1,-9,1,-9,-8,-8,-9,3,1,0,-7
21381,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,4,1,0,-7
21382,2,8,199409,25.6507,2,3,3,0,-0.1433,10,6,1,-8,-8,-8
21383,2,4,199409,53.3015,-8,-8,-8,-8,-0.8358,4,-8,3,1,0,-7
21384,1,8,199507,52.9448,3,3,4,0,0.4884,6,4,3,1,1,3
21385,1,8,199509,34.2481,2,4,5,0,-0.394,11,11,2,1,1,4
21386,2,8,199509,61.6039,-8,-8,-8,-8,0.4005,10,-8,4,-8,-8,-8
21387,2,5,199507,47.0014,3,6,2,1,-0.7022,11,10,2,1,1,3
21388,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,3
21389,2,8,199506,53.1841,3,7,5,0,-0.2053,11,11,2,-8,-8,-8
21390,1,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
21391,2,8,199410,55.2567,-8,-8,-8,-8,-0.2082,2,-8,1,1,0,-7
21392,2,8,199503,52.7432,2,5,4,0,-0.1774,4,11,3,-8,-8,-8
21394,2,2,199411,62.6035,4,5,7,0,1.2864,10,10,3,1,0,-7
21396,1,8,199412,49.1933,-8,-8,-8,-8,0.1141,8,-8,4,-8,-8,-8
21397,1,5,199506,49.5745,1,6,3,1,-0.8525,6,11,2,-8,-8,-8
21398,1,8,199507,56.8549,5,5,8,0,1.6392,10,6,3,-8,-8,-8
21399,1,5,199507,58.2088,4,4,1,1,-0.1256,8,10,4,1,1,3
21400,2,8,199507,57.7835,7,5,7,0,1.3582,4,11,1,1,1,2
21401,1,6,199401,32.5379,4,6,7,0,0.3751,8,4,4,-8,-8,-8
21402,2,8,199410,60.1704,2,5,4,0,-0.1941,10,8,1,-8,-8,-8
21403,1,2,199412,64.6108,-8,-8,-8,-8,-0.1566,11,-8,2,-8,-8,-8
21404,2,6,199505,60.7577,2,3,6,0,-0.0902,6,11,2,-8,-8,-8
21405,2,6,199410,61.337,7,4,13,0,1.0597,9,6,4,1,1,3
21406,1,2,199509,46.0631,2,5,1,1,-1.3048,11,11,2,1,1,3
21407,2,3,199504,36.3402,2,2,2,1,-0.4023,6,6,4,1,1,2
21408,1,5,199410,36.8393,2,9,1,1,-1.2795,8,11,4,1,0,-7
21409,2,6,199410,40.3051,-8,-8,-8,-8,0.4175,11,-8,1,-8,-8,-8
21410,1,8,199402,50.5279,3,3,3,0,-0.3312,11,6,3,1,1,2
21411,2,8,199501,58.9211,3,5,4,0,0.1681,10,10,2,1,0,-7
21412,2,8,199411,57.7732,-8,-8,-8,-8,-0.3401,10,-8,3,1,1,3
21413,1,6,199408,48.3709,4,3,3,0,0.2895,6,10,2,-8,-8,-8
21414,2,5,199511,42.0715,1,5,1,1,-1.5655,6,11,2,-8,-8,-8
21415,1,8,199503,53.4411,7,4,13,0,2.1428,10,10,3,1,1,3
21416,2,3,199412,50.7254,4,4,4,0,0.3355,10,6,3,1,1,3
21419,1,5,199211,29.5519,-8,-8,-8,-8,-0.825,11,-8,2,-8,-8,-8
21421,2,3,199501,39.7047,2,4,2,1,-0.7751,11,6,2,1,0,-7
21422,1,5,199412,48.174,2,4,2,1,-0.3575,6,10,3,1,1,8
21423,2,5,199408,35.7406,3,5,2,1,-0.3424,10,11,3,1,1,2
21424,1,8,199503,35.9509,7,3,13,0,1.2598,2,8,3,3,0,-7
21425,1,3,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,0,-7
21426,2,8,199502,32.6613,3,3,1,1,-0.2004,10,8,3,1,0,-7
21427,1,5,199411,42.6995,1,6,2,1,-1.0089,2,2,3,3,1,12
21428,2,6,199401,28.4165,4,4,6,0,-0.1737,6,6,1,3,0,-7
21429,1,8,199309,50.795,-8,-8,-8,-8,-0.0561,2,-8,2,1,0,-7
21430,2,4,199408,38.5166,-8,-8,-8,-8,-0.6318,2,-8,4,1,1,2
21431,1,8,199409,49.9841,4,4,13,0,0.917,11,8,1,1,1,2
21432,2,8,199409,39.7498,2,3,2,1,-1.044,2,2,1,1,0,-7
21433,1,2,199200,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
21434,1,3,199205,58.5941,2,3,1,1,-0.6888,2,6,3,3,0,-7
21435,2,5,199501,30.0228,1,7,2,1,-1.0635,2,11,4,-8,-8,-8
21436,1,8,199507,48.0564,4,2,3,0,0.2673,7,6,3,1,0,-7
21437,1,3,199504,29.2065,-8,-8,-8,-8,-0.6512,10,-8,2,-8,-8,-8
21438,1,5,199506,48.9147,3,5,2,1,0.5253,10,6,4,1,1,2
21439,1,8,199505,68.7141,4,4,6,0,1.0776,10,8,1,1,1,15
21440,1,2,199502,52.5351,-8,-8,-8,-8,0.0356,11,-8,4,1,1,15
21441,1,3,199500,-8,-8,-8,-8,-8,-8,-8,-8,4,-8,-8,-8
21442,2,5,199502,52.2518,5,3,4,0,0.984,8,6,4,1,1,3
21443,1,8,199408,55.0069,2,5,2,1,-0.9535,11,11,2,-8,-8,-8
21444,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8
21445,2,8,199406,54.8494,3,3,2,1,-0.4012,6,6,3,2,1,30
21446,1,8,199501,58.4462,2,6,2,1,-0.8852,8,4,2,1,1,4
21447,2,3,199502,51.1109,4,5,3,0,0.6406,8,8,1,1,1,30
21448,1,5,199509,62.3436,2,7,2,1,-0.594,11,4,4,1,0,-7
21449,2,8,199508,58.8928,2,6,6,0,0.093,11,6,2,1,1,28
21450,2,3,199503,43.5569,-8,-8,-8,-8,-0.2739,8,-8,2,-8,-8,-8
21451,1,8,199510,49.1689,2,6,1,1,-1.248,4,6,3,1,1,3
21452,1,5,199511,63.3471,5,4,9,0,0.7474,11,8,1,1,1,2
21453,2,8,199508,69.8565,5,3,7,0,1.471,8,6,3,1,1,2
21454,1,6,199502,49.4735,-8,-8,-8,-8,0.1135,6,-8,3,1,1,2
21455,1,8,199407,62.5757,2,5,3,0,-0.3362,10,10,4,-8,-8,-8
21456,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
21457,1,8,199501,61.2818,5,4,8,0,1.4453,8,8,2,1,1,3
21459,1,5,199503,40.7436,2,2,2,1,-0.7751,11,4,1,1,1,3
21460,1,8,199411,59.8026,4,4,8,0,0.8303,10,10,3,1,1,3
21461,2,8,199505,52.157,-8,-8,-8,-8,0.3448,11,-8,3,1,0,-7
21462,1,8,199501,35.6303,4,4,8,0,0.3282,7,6,2,-8,-8,-8
21463,1,2,199512,49.3883,-8,-8,-8,-8,0.1805,10,-8,3,-8,-8,-8
21464,2,8,199412,52.3557,3,6,4,0,0.2763,8,6,1,1,1,2
21465,1,6,199504,58.6281,3,5,3,1,-0.068,2,4,3,-8,-8,-8
21467,2,2,199502,71.9022,7,4,11,0,1.3455,10,6,3,1,1,2
21468,2,2,199502,54.3168,1,6,1,1,-1.7157,2,2,3,1,1,3
21469,2,6,199412,40.5741,4,5,2,1,-0.1535,8,6,4,1,1,3
21470,1,8,199408,62.993,4,4,3,0,0.2004,6,6,2,1,1,3
21471,2,8,199407,50.0569,5,4,13,0,1.2556,11,8,3,-8,-8,-8
21472,2,5,199502,61.2244,-8,-8,-8,-8,-0.2092,6,-8,2,1,1,3
21473,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
21474,2,8,199509,43.6557,2,3,2,1,-0.8837,4,6,3,-8,-8,-8
21475,1,8,199406,59.5615,5,5,7,0,0.9703,11,8,3,-8,-8,-8
21476,2,8,199410,53.3775,2,4,2,1,-0.2339,8,10,3,1,1,3
21477,1,6,199502,52.439,3,6,3,1,-0.5265,8,6,2,1,1,3
21478,1,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
21479,1,8,199407,45.4742,4,4,5,0,0.9193,4,2,3,1,1,4
21480,1,5,199504,50.6222,2,5,2,1,-0.8122,4,6,2,2,0,-7
21481,2,8,199506,45.4304,3,4,4,0,-0.0701,6,6,2,1,1,3
21482,1,8,199509,47.2429,2,3,1,1,-1.5209,2,2,3,-8,-8,-8
21484,2,3,199311,34.3635,4,6,2,1,-0.0527,7,2,3,1,1,0
21485,2,8,199510,64.7867,2,5,2,1,-0.6865,10,10,3,1,1,2
21486,1,3,199201,32.1121,-8,-8,-8,-8,-0.3972,11,-8,3,3,0,-7
21487,1,6,199404,50.7584,-8,-8,-8,-8,-0.117,6,-8,2,1,0,-7
21488,2,8,199411,46.5902,2,4,4,0,-0.4046,6,6,3,1,1,2
21489,2,3,199400,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,-7
21490,2,8,199410,50.9416,2,4,2,1,-0.717,11,6,3,1,1,2
21491,2,8,199501,54.619,5,4,5,0,1.3434,8,11,4,1,1,3
21492,1,8,199409,57.4997,2,5,3,0,-0.2737,11,8,3,1,1,4
21493,2,8,199409,56.3361,3,4,2,1,0.1511,11,8,4,1,1,2
21494,2,8,199411,53.9266,4,2,4,0,0.6408,6,6,1,1,1,2
21495,1,8,199505,53.0966,-8,-8,-8,-8,0.7188,11,-8,2,-8,-8,-8
21496,1,8,199403,46.6031,-8,-8,-8,-8,0.4745,6,-8,1,-8,-8,-8
21497,1,2,199412,67.5352,4,5,4,0,-0.0419,4,6,4,-8,-8,-8
21498,2,5,199412,49.6808,2,4,5,0,0.0603,8,10,3,1,1,4
21499,1,8,199504,56.7798,7,3,4,0,1.501,10,10,3,1,1,15
21500,1,3,199400,-8,-8,-8,-8,-8,-8,-8,-8,4,1,0,-7
21501,1,8,199508,65.4292,5,4,4,0,1.1229,10,10,3,1,1,2
21502,1,5,199403,43.3038,-8,-8,-8,-8,-0.6674,6,-8,4,3,0,-7
21503,1,8,199408,55.8831,2,4,1,1,-1.2626,11,2,3,-8,-8,-8
21504,1,3,199405,47.7256,-8,-8,-8,-8,0.3168,11,-8,2,1,0,-7
21505,1,5,199507,46.3126,-8,-8,-8,-8,-0.2032,2,-8,1,1,1,3
21506,1,8,199502,49.3171,7,4,7,0,1.2215,6,6,1,1,1,3
21507,1,2,199502,48.9839,4,4,5,0,0.7378,8,6,4,1,1,3
21508,2,8,199502,45.695,4,5,5,0,0.1856,11,10,3,-8,-8,-8
21509,2,8,199409,29.4449,2,3,1,1,-1.245,2,4,3,1,0,-7
21511,2,3,199506,25.8192,3,4,2,1,-0.4052,11,11,3,1,1,4
21512,1,2,199502,64.2284,4,6,4,0,-0.2944,11,10,4,1,1,2
21513,2,8,199502,46.9546,-8,-8,-8,-8,0.5037,8,-8,4,1,1,3
21514,2,6,199504,51.973,4,2,1,1,-0.7466,6,8,2,1,1,3
21515,1,8,199409,45.6116,-8,-8,-8,-8,-0.2118,6,-8,1,1,1,7
21516,2,8,199506,49.131100000000004,2,3,3,0,-0.7679,11,2,3,1,0,-7
21517,1,8,199501,58.9876,5,4,13,0,1.3476,11,8,2,1,1,2
21518,1,8,199407,26.4925,3,4,5,0,-0.3469,11,8,1,-8,-8,-8
21519,1,8,199505,61.5563,5,4,11,0,1.1856,10,10,2,1,1,4
21520,2,2,199504,59.6506,2,4,4,0,0.145,11,8,3,1,1,2
21521,1,8,199507,51.524,3,4,7,0,0.2926,6,8,1,1,1,2
21522,1,8,199408,59.0306,-8,-8,-8,-8,-0.0664,4,-8,2,1,0,-7
21524,1,4,199503,61.4883,-8,-8,-8,-8,0.2754,10,-8,1,1,1,4
21525,1,8,199409,59.8664,4,3,7,0,0.296,11,10,2,1,1,3
21526,1,8,199305,46.5651,-8,-8,-8,-8,-0.4906,1,-8,2,-8,-8,-8
21527,1,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
21528,2,2,199502,61.4606,5,4,5,0,1.1604,6,6,2,1,1,3
21529,1,8,199411,63.0361,4,5,4,0,0.3154,8,6,1,-8,-8,-8
21530,2,8,199506,53.9686,5,3,8,0,0.983,8,10,4,1,1,3
21531,2,3,199508,44.8166,1,4,1,1,-1.5119,10,2,3,1,1,3
21533,2,5,199508,47.5399,3,4,2,1,-0.4348,8,10,3,2,0,-7
21534,2,5,199411,48.8332,-8,-8,-8,-8,-0.2146,10,-8,4,1,1,3
21535,1,8,199505,50.0141,4,5,4,0,0.3078,8,6,4,1,1,-9
21537,2,2,199404,68.6205,2,11,4,1,-0.0573,10,8,2,1,1,0
21538,2,8,199411,53.956,4,4,5,0,0.5053,10,6,3,1,1,3
21539,1,8,199504,48.7121,4,5,6,0,0.8095,6,10,2,1,1,2
21540,1,8,199503,49.5294,2,4,5,0,-0.621,6,8,2,-8,-8,-8
21541,2,3,199508,46.7441,4,4,1,1,-0.7466,8,10,3,1,0,-7
21542,1,4,199505,50.7751,1,4,2,1,-1.0635,6,6,2,1,1,15
21543,2,5,199407,29.4427,1,7,3,1,-0.9895,4,6,4,-8,-8,-8
21544,1,6,199411,49.7099,2,7,3,1,-0.1431,10,11,3,1,1,3
21545,1,2,199300,-8,1,10,1,1,-8,-8,6,2,1,1,2
21546,2,8,199404,41.7188,4,5,5,0,0.5468,8,6,3,1,1,2
21547,2,5,199501,62.1174,2,4,4,0,-0.1774,11,10,4,-8,-8,-8
21548,2,5,199410,52.5163,-8,-8,-8,-8,-0.5488,11,-8,3,1,0,-7
21549,2,8,199505,56.9202,5,7,4,0,0.6285,10,8,3,1,1,2
21551,2,8,199502,45.6011,4,3,7,0,0.5124,6,6,1,1,1,2
21553,2,8,199502,37.3306,3,5,5,0,0.9967,4,4,4,1,1,20
21554,1,5,199507,33.569,3,2,5,0,0.6763,10,4,1,1,0,-7
21555,2,5,199507,45.989,2,5,1,1,-1.2098,2,2,4,1,0,-7
21556,1,3,199509,51.7115,4,4,2,1,-0.3581,6,11,3,-8,-8,-8
21557,2,8,199509,50.5186,3,5,2,1,-0.1059,6,6,3,1,1,3
21558,1,8,199506,47.8296,2,3,3,0,-0.9536,11,3,3,-8,-8,-8
21559,2,3,199512,52.3697,-8,-8,-8,-8,-0.2051,10,-8,4,-8,-8,-8
21560,1,2,199410,54.5218,-8,-8,-8,-8,-0.7761,1,-8,3,1,0,-7
21561,1,8,199406,50.605,2,5,1,1,-1.2837,8,11,2,2,0,-7
21562,1,3,199502,46.7009,-8,-8,-8,-8,-0.1145,10,-8,3,-8,-8,-8
21563,2,2,199502,50.5008,2,5,1,1,-1.2098,6,8,1,1,1,3
21565,1,8,-9,64.5004,7,4,13,0,0.9658,11,5,3,-8,-8,-8
21566,2,8,199504,69.8268,5,3,5,0,1.4435,6,6,3,1,1,3
21567,2,5,199407,32.0474,3,4,1,1,-0.2499,8,10,1,-8,-8,-8
21569,2,8,199503,49.4266,-8,-8,-8,-8,1.2409,10,-8,3,1,1,2
21570,1,5,199408,47.2883,2,4,4,0,-0.4295,6,4,2,1,0,-7
21571,2,2,199508,74.4423,5,4,4,0,0.7922,10,8,1,1,1,2
21572,2,8,199406,37.9083,2,5,3,1,-0.6275,2,2,3,1,0,-7
21573,1,5,199508,55.3295,3,4,3,0,-0.4963,2,6,3,1,1,2
21574,2,8,199412,44.6469,2,2,1,1,-1.2803,2,3,4,1,0,-7
21575,1,5,199408,43.2047,2,5,1,1,-1.2354,2,2,1,1,0,-7
21576,2,5,199407,43.7062,5,3,1,1,-0.8482,11,10,3,-8,-8,-8
21577,2,3,199503,50.3496,3,3,2,1,-0.139,4,4,3,1,1,0
21578,1,3,199411,37.8354,-8,-8,-8,-8,-0.9472,2,-8,2,1,0,-7
21579,1,8,199501,51.6433,-8,-8,-8,-8,-0.0935,11,-8,1,1,0,-7
21580,2,8,199508,65.1502,-8,-8,-8,-8,0.5387,6,-8,4,-8,-8,-8
21581,2,7,199410,55.2143,-8,-8,-8,-8,0.4108,10,-8,3,1,1,30
21582,2,8,199410,40.9713,2,2,3,0,0.215,2,4,3,1,0,-7
21583,2,8,199503,40.644,-8,-8,-8,-8,-0.4246,2,-8,2,-8,-8,-8
21584,2,5,199401,43.1706,-8,-8,-8,-8,-0.9011,8,-8,3,2,0,-7
21585,2,8,199411,38.9561,-8,-8,-8,-8,0.1073,8,-8,2,-8,-8,-8
21586,1,8,199502,69.4804,4,4,2,1,0.0297,11,10,2,1,1,14
21587,2,8,199407,30.1808,-8,-8,-8,-8,-0.4949,2,-8,3,3,0,-7
21588,2,8,199409,54.8184,3,2,2,1,-0.6755,8,2,1,1,1,14
21589,2,3,199411,47.6948,2,4,1,1,-0.6022,10,2,3,1,1,2
21590,2,8,199411,60.0392,-8,-8,-8,-8,0.8139,8,-8,1,1,1,2
21591,2,8,199504,70.0877,7,7,10,0,1.6069,6,6,4,1,1,3
21592,1,8,199404,56.9815,5,5,9,0,1.3938,10,10,2,1,1,2
21595,1,8,199412,37.8539,2,6,3,1,-0.3006,4,4,3,1,0,-7
21596,1,3,199400,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8
21597,2,5,199502,53.463,2,5,2,1,-0.7928,4,10,3,1,1,1
21598,1,8,199504,48.5837,-8,-8,-8,-8,0.5639,4,-8,2,1,1,3
21601,1,2,199411,63.2621,-8,-8,-8,-8,0.2238,8,-8,3,-8,-8,-8
21602,2,8,199400,-8,5,4,7,0,-8,-8,8,3,-8,-8,-8
21603,1,8,199407,64.3282,2,4,2,1,-0.7062,10,6,2,1,1,15
21604,1,8,199405,34.1645,-8,-8,-8,-8,-0.367,4,-8,3,3,0,-7
21605,2,3,199400,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,1
21606,2,8,199402,50.8468,4,5,5,0,-0.08,11,6,3,1,1,3
21607,1,5,199504,50.5174,3,4,6,0,0.3501,11,6,4,1,1,3
21608,1,8,199410,48.9836,4,3,3,0,0.0787,4,4,3,1,1,0
21609,2,8,199504,47.0621,-8,-8,-8,-8,0.247,11,-8,3,-8,-8,-8
21610,2,5,199509,34.6431,2,6,3,1,-0.1901,11,11,4,-8,-8,-8
21611,2,2,199503,55.5858,4,3,5,0,0.5498,8,10,1,1,1,2
21612,1,5,199504,43.2979,-8,-8,-8,-8,-0.2547,6,-8,3,-8,-8,-8
21613,2,3,199512,62.7357,-8,-8,-8,-8,0.3165,6,-8,4,1,1,2
21614,2,8,199410,58.1155,5,4,4,0,0.1563,10,10,2,1,1,4
21615,2,8,199409,50.0723,-8,-8,-8,-8,-0.0405,8,-8,3,-8,-8,-8
21616,1,8,199505,77.203,7,6,8,0,1.9336,10,10,3,1,1,3
21617,1,8,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
21618,2,8,199506,56.6107,3,4,4,0,0.284,8,8,2,1,1,2
21619,1,2,199507,58.379,3,5,4,0,-0.2634,6,4,2,1,0,-7
21620,2,8,199507,62.4275,3,5,5,0,-0.0285,10,10,2,1,1,2
21621,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,4,-8,-8,-8
21622,2,3,199502,48.2393,-8,-8,-8,-8,0.1756,10,-8,2,1,1,3
21624,1,8,199409,46.8091,2,5,4,0,-0.0433,6,8,3,-8,-8,-8
21625,2,8,199504,61.9738,-8,-8,-8,-8,0.7692,8,-8,3,-8,-8,-8
21626,2,8,199504,50.0738,3,3,4,0,-0.2366,6,6,2,1,1,3
21627,1,6,199406,40.5119,4,4,1,1,-0.6761,6,6,2,1,1,3
21628,2,8,199511,49.3673,2,3,4,0,-0.4584,4,4,1,1,1,2
21629,1,2,199403,55.0252,-8,-8,-8,-8,0.5429,11,-8,3,1,1,7
21630,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8
21631,1,8,199408,45.9276,3,4,10,0,0.7615,10,6,4,1,0,-7
21632,1,4,199508,69.9054,1,4,1,1,-0.7765,11,6,4,1,1,22
21633,1,8,199409,59.6872,7,4,13,0,2.0498,11,10,1,1,1,3
21635,2,2,199409,60.3047,2,6,4,0,-0.5236,2,10,3,-8,-8,-8
21636,2,8,199501,52.9286,3,4,5,0,-0.167,11,6,3,1,1,28
21637,1,8,199500,-8,4,4,5,0,-8,-8,2,3,-8,-8,-8
21638,2,8,199501,59.2783,4,5,9,0,1.04,10,10,1,1,1,2
21639,1,8,199412,47.5683,-8,-8,-8,-8,0.1332,11,-8,3,1,1,14
21640,2,8,199507,54.6466,3,6,13,0,0.1178,10,6,3,1,1,3
21641,1,8,199503,47.9744,-8,-8,-8,-8,-0.0828,6,-8,2,1,1,20
21642,2,6,199509,50.535,2,5,3,1,-0.8321,11,2,4,-8,-8,-8
21643,1,3,199506,59.1761,7,4,7,0,1.6116,8,10,3,1,1,3
21644,1,8,199309,45.014,1,5,2,1,-0.7509,8,8,3,3,0,-7
